"datetime,BTES"	outlet	"temp,,BTES"	inlet	"temp,,Q"	in	ground				
"2019/10/17,-6.91E+03,,-6.92E+03,,-1.24E+12"									[-9.69815753e+11]	
"2019/10/18,-6.95E+03,,-6.96E+03,,-1.24E+12"									[-9.75784351e+11]	
"2019/10/19,-6.99E+03,,-6.99E+03,,-1.25E+12"									[-9.81060141e+11]	
"2019/10/20,-7.03E+03,,-7.03E+03,,-1.26E+12"									[-9.87076638e+11]	
"2019/10/21,-7.07E+03,,-7.07E+03,,-1.26E+12"									[-9.93576254e+11]	
"2019/10/22,-7.11E+03,,-7.11E+03,,-1.27E+12"									[-9.99400710e+11]	
"2019/10/23,-7.14E+03,,-7.15E+03,,-1.27E+12"									[-1.00594543e+12]	
"2019/10/24,-7.18E+03,,-7.19E+03,,-1.28E+12"									[-1.01179251e+12]	
"2019/10/25,-7.22E+03,,-7.23E+03,,-1.28E+12"									[-1.01732879e+12]	
"2019/10/26,-7.26E+03,,-7.27E+03,,-1.29E+12"									[-1.02172814e+12]	
"2019/10/27,-7.30E+03,,-7.31E+03,,-1.30E+12"									[-1.02648572e+12]	
"2019/10/28,-7.34E+03,,-7.35E+03,,-1.30E+12"									[-1.03418223e+12]	
"2019/10/29,-7.38E+03,,-7.39E+03,,-1.31E+12"									[-1.04222425e+12]	
"2019/10/30,-7.42E+03,,-7.43E+03,,-1.32E+12"									[-1.04950027e+12]	
"2019/10/31,-7.46E+03,,-7.47E+03,,-1.33E+12"									[-1.05667809e+12]	
"2019/11/1,-7.50E+03,,-7.51E+03,,-1.33E+12"									[-1.06361027e+12]	
"2019/11/2,-7.54E+03,,-7.55E+03,,-1.34E+12"									[-1.06781050e+12]	
"2019/11/3,-7.58E+03,,-7.59E+03,,-1.34E+12"									[-1.07352550e+12]	
"2019/11/4,-7.63E+03,,-7.63E+03,,-1.35E+12"									[-1.08029709e+12]	
"2019/11/5,-7.67E+03,,-7.67E+03,,-1.36E+12"									[-1.08692434e+12]	
"2019/11/6,-7.71E+03,,-7.71E+03,,-1.36E+12"									[-1.09328824e+12]	
"2019/11/7,-7.75E+03,,-7.75E+03,,-1.37E+12"									[-1.10119742e+12]	
"2019/11/8,-7.79E+03,,-7.80E+03,,-1.38E+12"									[-1.10896243e+12]	
"2019/11/9,-7.83E+03,,-7.84E+03,,-1.39E+12"									[-1.11726111e+12]	
"2019/11/10,-7.88E+03,,-7.88E+03,,-1.40E+12"									[-1.12604111e+12]	
"2019/11/11,-7.92E+03,,-7.92E+03,,-1.40E+12"									[-1.13377524e+12]	
"2019/11/12,-7.96E+03,,-7.97E+03,,-1.41E+12"									[-1.14159463e+12]	
"2019/11/13,-8.00E+03,,-8.01E+03,,-1.42E+12"									[-1.14974728e+12]	
"2019/11/14,-8.05E+03,,-8.05E+03,,-1.43E+12"									[-1.15777951e+12]	
"2019/11/15,-8.09E+03,,-8.09E+03,,-1.44E+12"									[-1.16620821e+12]	
"2019/11/16,-8.13E+03,,-8.14E+03,,-1.44E+12"									[-1.17403275e+12]	
"2019/11/17,-8.18E+03,,-8.18E+03,,-1.45E+12"									[-1.18238750e+12]	
"2019/11/18,-8.22E+03,,-8.23E+03,,-1.46E+12"									[-1.19051820e+12]	
"2019/11/19,-8.27E+03,,-8.27E+03,,-1.47E+12"									[-1.19918279e+12]	
"2019/11/20,-8.31E+03,,-8.31E+03,,-1.48E+12"									[-1.20812837e+12]	
"2019/11/21,-8.35E+03,,-8.36E+03,,-1.49E+12"									[-1.21644676e+12]	
"2019/11/22,-8.40E+03,,-8.40E+03,,-1.49E+12"									[-1.22496982e+12]	
"2019/11/23,-8.44E+03,,-8.45E+03,,-1.50E+12"									[-1.23201865e+12]	
"2019/11/24,-8.49E+03,,-8.49E+03,,-1.51E+12"									[-1.23880020e+12]	
"2019/11/25,-8.53E+03,,-8.54E+03,,-1.51E+12"									[-1.24554427e+12]	
"2019/11/26,-8.58E+03,,-8.59E+03,,-1.52E+12"									[-1.25137163e+12]	
"2019/11/27,-8.63E+03,,-8.63E+03,,-1.53E+12"									[-1.25701066e+12]	
"2019/11/28,-8.67E+03,,-8.68E+03,,-1.53E+12"									[-1.26348387e+12]	
"2019/11/29,-8.72E+03,,-8.72E+03,,-1.54E+12"									[-1.27056375e+12]	
"2019/11/30,-8.76E+03,,-8.77E+03,,-1.55E+12"									[-1.28013128e+12]	
"2019/12/1,-8.81E+03,,-8.82E+03,,-1.56E+12"									[-1.29010579e+12]	
"2019/12/2,-8.86E+03,,-8.86E+03,,-1.57E+12"									[-1.29978842e+12]	
"2019/12/3,-8.90E+03,,-8.91E+03,,-1.58E+12"									[-1.30986342e+12]	
"2019/12/4,-8.95E+03,,-8.96E+03,,-1.59E+12"									[-1.31907542e+12]	
"2019/12/5,-9.00E+03,,-9.00E+03,,-1.60E+12"									[-1.32833376e+12]	
"2019/12/6,-9.05E+03,,-9.05E+03,,-1.60E+12"									[-1.33621281e+12]	
"2019/12/7,-9.10E+03,,-9.10E+03,,-1.61E+12"									[-1.34194153e+12]	
"2019/12/8,-9.14E+03,,-9.15E+03,,-1.62E+12"									[-1.34869092e+12]	
"2019/12/9,-9.19E+03,,-9.20E+03,,-1.63E+12"									[-1.35546951e+12]	
"2019/12/10,-9.24E+03,,-9.25E+03,,-1.63E+12"									[-1.36361143e+12]	
"2019/12/11,-9.29E+03,,-9.29E+03,,-1.64E+12"									[-1.37097959e+12]	
"2019/12/12,-9.34E+03,,-9.34E+03,,-1.65E+12"									[-1.37970798e+12]	
"2019/12/13,-9.39E+03,,-9.39E+03,,-1.66E+12"									[-1.38777939e+12]	
"2019/12/14,-9.44E+03,,-9.44E+03,,-1.67E+12"									[-1.39597217e+12]	
"2019/12/15,-9.49E+03,,-9.49E+03,,-1.67E+12"									[-1.40428575e+12]	
"2019/12/16,-9.54E+03,,-9.54E+03,,-1.68E+12"									[-1.41221308e+12]	
"2019/12/17,-9.59E+03,,-9.59E+03,,-1.69E+12"									[-1.42018356e+12]	
"2019/12/18,-9.64E+03,,-9.64E+03,,-1.70E+12"									[-1.42852836e+12]	
"2019/12/19,-9.69E+03,,-9.69E+03,,-1.70E+12"									[-1.43596765e+12]	
"2019/12/20,-9.74E+03,,-9.74E+03,,-1.71E+12"									[-1.44160357e+12]	
"2019/12/21,-9.79E+03,,-9.79E+03,,-1.72E+12"									[-1.44905625e+12]	
"2019/12/22,-9.84E+03,,-9.84E+03,,-1.73E+12"									[-1.45607378e+12]	
"2019/12/23,-9.89E+03,,-9.90E+03,,-1.73E+12"									[-1.46343679e+12]	
"2019/12/24,-9.94E+03,,-9.95E+03,,-1.74E+12"									[-1.47072369e+12]	
"2019/12/25,-9.99E+03,,-1.00E+04,,-1.75E+12"									[-1.47740949e+12]	
"2019/12/26,-1.00E+04,,-1.01E+04,,-1.76E+12"									[-1.48621505e+12]	
"2019/12/27,-1.01E+04,,-1.01E+04,,-1.76E+12"									[-1.49371390e+12]	
"2019/12/28,-1.02E+04,,-1.02E+04,,-1.77E+12"									[-1.50160361e+12]	
"2019/12/29,-1.02E+04,,-1.02E+04,,-1.78E+12"									[-1.50855598e+12]	
"2019/12/30,-1.03E+04,,-1.03E+04,,-1.79E+12"									[-1.51653224e+12]	
"2019/12/31,-1.03E+04,,-1.03E+04,,-1.79E+12"									[-1.52466996e+12]	
",,,,,"									[-1.53195830e+12	
